name;duration;genre_id;disc_number;track_number;;uri;explicit;popularity
Orinoco Flow;266333;135;1;7;;https://p.scdn.co/mp3-preview/a82d46952423eaadf9c49c725c069b18bf5f5e58?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Outlander;236026;92;1;1;;https://p.scdn.co/mp3-preview/4b2dc1751545b0f7fb62bff64ab66157933a3998?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Over the Wall;246066;9;1;1;;https://p.scdn.co/mp3-preview/e4407285ac480dccadfda89c5c01203e54b07db7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Owner of a Lonely Heart;268506;135;1;1;;https://p.scdn.co/mp3-preview/f2dc5abc558a7b1bdb925ec630306f47e28c77a5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Painkiller;365826;121;1;1;;https://p.scdn.co/mp3-preview/e42a4de803594215aa4d244895f8d2abb1367697?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Painkiller;179160;149;1;2;;https://p.scdn.co/mp3-preview/57603235c4248b2d7483b703fce3b269b7c3e2f2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Paint the Sky with Blood;266053;17;1;1;;https://p.scdn.co/mp3-preview/b474f9fb7e77874eaaede346b6fad28114cc3f56?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;39
Panama - 2015 Remaster;210226;92;1;3;;https://p.scdn.co/mp3-preview/53ee9027b3077e63f7814de220bfc094b044a67d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Panic Attack;493026;79;1;5;;https://p.scdn.co/mp3-preview/7620caf9c43350041b94e574971d9027e22649ab?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
Papa Don't Preach;269573;95;1;22;;https://p.scdn.co/mp3-preview/0b0e954f238b85a8e6043d05e86945c21772ba13?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Papercut;184866;121;1;1;;https://p.scdn.co/mp3-preview/e3fffa13430292c5df046a768db90a03c61f643a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Paradise By The Dashboard Light;277933;93;1;12;;https://p.scdn.co/mp3-preview/d270f798ab3bedc32f8627c1145354f1c35e198a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;7
Paralyzed;257800;95;1;1;;https://p.scdn.co/mp3-preview/9e6e82078006dcf0f2d6fa857672c7422880a892?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Paranoid;168440;135;1;1;;https://p.scdn.co/mp3-preview/c3c74a5d2214f66307037df432d0ba2480e708fe?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Peacekeepers;253880;95;1;1;;https://p.scdn.co/mp3-preview/05e8b2850abc58187e244129b3ffde36f842ad30?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
People = Shit;215600;93;1;2;;https://p.scdn.co/mp3-preview/2dd0ee3d74ecbc08faeea522b25bf3ce546f480b?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;65
People of the Lie;195880;135;1;3;;https://p.scdn.co/mp3-preview/222d125337a1dd5eb0036d485946fa49e21f7fc8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Perfect;217173;149;1;1;;https://p.scdn.co/mp3-preview/ee02896199c706aaddb6707df4a204e98a73d1dd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Personal Jesus;225040;135;1;1;;https://p.scdn.co/mp3-preview/df030dc16fb311acaa88e319726028906b11ff2b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
Personal Jesus - Original Single Version;224906;79;1;1;;https://p.scdn.co/mp3-preview/477df4d2c90ad99f687764305c31cd197d99ddd7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Pets;216733;9;1;6;;https://p.scdn.co/mp3-preview/3bd0cb4b068e83fca2a27113d6477e1af8ed337d?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;57
Phantom of the Opera - 2015 Remaster;441466;22;1;4;;https://p.scdn.co/mp3-preview/31d40dc2bbc898c67b31a7153058741a45718efa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Phoenix Rising;228546;137;1;5;;https://p.scdn.co/mp3-preview/d3fc6185efc509656ea7c4445b5835708a707d53?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Physical Education;280955;40;1;5;;https://p.scdn.co/mp3-preview/fd41af3eda82e25a70752119006857d940a1f8af?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
Piano Man;336093;95;1;1;;https://p.scdn.co/mp3-preview/54682172a43fb85c11b29f807f9ced0dcd3b9dc0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Pink;235360;92;1;11;;https://p.scdn.co/mp3-preview/02278aa564c349c55ef1447f183ef9af03e3ffb3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Planet Caravan;243426;94;1;12;;https://p.scdn.co/mp3-preview/5f21345a2bb3fa63635a93fc50604a20f2182350?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;52
Plans;218880;95;1;1;;https://p.scdn.co/mp3-preview/ad6ce0500bde24b663835d233f42a15812d39887?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Play That Funky Music;300000;92;1;1;;https://p.scdn.co/mp3-preview/9084c1e6e8ed1e92ec3bb19a9f42bf5f8826763d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Plowed;204500;17;1;1;;https://p.scdn.co/mp3-preview/d7d087d7774f1a43a3381cc18f24299e5104bb1e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
Plush;310400;95;1;5;;https://p.scdn.co/mp3-preview/8ddd877c5be9d5d3d8e8cb6c4a1792ca6513e4df?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Pneuma;713191;9;1;2;;https://p.scdn.co/mp3-preview/553404bcc2570f164b85ca74f6daf55c96e24418?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Poem;189200;79;1;2;;https://p.scdn.co/mp3-preview/faa6ad58f205fba9bdd4f41e1a1b02b28a0aeaaa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Poison;270080;17;1;1;;https://p.scdn.co/mp3-preview/9974e5f534cce09666a7013c639edc451f1652e8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
Polyester Girl;210840;121;1;10;;https://p.scdn.co/mp3-preview/10ab02a307a79f947befb22418479d157e9b930a?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;44
Pony;251733;17;2;18;;https://p.scdn.co/mp3-preview/d2080edb9af6ee32f802696167c5ea9c11068d92?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Power And The Passion - Remastered Version;339400;9;1;7;;https://p.scdn.co/mp3-preview/ffe926e26f77fa7449aab818d13c23744a5a9f17?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Power Trip;166146;94;1;4;;https://p.scdn.co/mp3-preview/43d9981e24b8b691b38c1ccfbd5955029a7fbb33?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;49
Praise You;324240;79;1;9;;https://p.scdn.co/mp3-preview/c62ef2bfd3dc98cd6ecd58542288caf904054722?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
Preachers of Death;295560;135;1;4;;https://p.scdn.co/mp3-preview/39085cfcc407b3aade27cb2013239bad907ab180?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Presence of Mind;255986;121;1;1;;https://p.scdn.co/mp3-preview/7a08b4f98d840ea7abf3a674a02456ee7fb1db47?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
Pressure Down;224506;94;1;2;;https://p.scdn.co/mp3-preview/02296e56eb9c7a6568a5727c106347b7207c9587?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;31
Pretending;215000;17;1;3;;https://p.scdn.co/mp3-preview/14084f02458d737a361c359a59e0b06b5f17169f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Prey;255230;149;1;2;;https://p.scdn.co/mp3-preview/7c6b60d06f6cc16051577f63f5a907d89b6ab8b3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Primo Victoria;250720;135;1;1;;https://p.scdn.co/mp3-preview/aa42036b02d39394d1a88bdae1028c0c4e6cb3d2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Princess of the Night;242453;95;1;1;;https://p.scdn.co/mp3-preview/2ce3299890a64af6ba901f852521bb766f624e0e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;52
Princess of the Night - 2009 Remastered Version;242573;93;1;1;;https://p.scdn.co/mp3-preview/6ba91e4075b84813d439ecef5a8e428a2d178ba8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;51
Prisoner of Society;229066;79;1;1;;https://p.scdn.co/mp3-preview/78a5093f727af3fe062a2f005e044c61d4372d83?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;47
Private Eyes;217200;40;1;1;;https://p.scdn.co/mp3-preview/217b4a13d7b206f65edddabdb100e9256218fd53?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Professional Widow - Armand's Star Trunk Funk Mix;227240;121;1;10;;https://p.scdn.co/mp3-preview/12b5692f16ff160931e57bdd3638c7d7d6540356?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;31
Prove Me Wrong;228880;93;1;1;;https://p.scdn.co/mp3-preview/841bd0a8b04723f48e04c2a74c32e4966f522ef7?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;32
Psycho;316717;93;1;3;;https://p.scdn.co/mp3-preview/9825aad9fc20222cfd2db3eba32469181b90c8d8?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;70
Psychosocial;284120;121;1;4;;https://p.scdn.co/mp3-preview/47a08dcd59d609598a575f5e9718c17b007e0112?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Pull Me Under;493933;79;1;1;;https://p.scdn.co/mp3-preview/4a65db5279bd31980b5986b9f9deef31f80009a8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Punishment;284066;94;1;2;;https://p.scdn.co/mp3-preview/225e49829cfe7dd942e5fd5628abf117b81172b6?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Purple Haze;170813;22;1;1;;https://p.scdn.co/mp3-preview/03bc9eb9c20f832c8341a3db4173d7036d93156e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Purple Rain;520786;94;1;9;;https://p.scdn.co/mp3-preview/2fe008411edea4f21355301daa8993663eaf46f8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
Push;248960;137;1;6;;https://p.scdn.co/mp3-preview/20f28720293ba645f3372130476663314186b8bd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Push;238666;121;1;4;;https://p.scdn.co/mp3-preview/a6c10bb10f1a58420584e5f231c742798233736d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Push It;154906;1;1;1;;https://p.scdn.co/mp3-preview/94e1bfa67c754d478e982bf2ad66b8ecce5c4df0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Quicksand Jesus;324306;121;1;4;;https://p.scdn.co/mp3-preview/3cbe2b754ad8c391c666b93fd454eb410e318dab?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
R U Mine?;201726;22;1;2;;https://p.scdn.co/mp3-preview/f96c611f0ec01e0300f19f9fd1fa16ba162682c9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;80
Race with the Devil;171960;9;1;3;;https://p.scdn.co/mp3-preview/948ee00dad13478ec28ef159e8c36a913fc1b417?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Radio Silence;188134;149;1;1;;https://p.scdn.co/mp3-preview/8ab49b64385b30dbc970610809a68dc8c6c10c08?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
Rage;232849;121;1;1;;https://p.scdn.co/mp3-preview/6b9109eca101adb22e3d3a1c96b0fe5deddb5dfc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Ragnar?k - Era Metallum - Single Edit;454433;17;1;1;;https://p.scdn.co/mp3-preview/37d41909f77baac2e2ec86e257421cc0bce46085?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;40
Ragnars Kv??i;248186;9;1;1;;https://p.scdn.co/mp3-preview/3201d9d21c810a52580975d5e4f619c76fdea5d3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;37
Raise Your Horns;263786;149;1;5;;https://p.scdn.co/mp3-preview/937ccb0c24b39b4d66b5030270404dd1a34ba020?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Ramones;85866;138;1;9;;https://p.scdn.co/mp3-preview/f773fd996ad1e4ce87ae643698d808302d396e8e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Rapper's Delight - Single Version;235840;22;1;6;;https://p.scdn.co/mp3-preview/caf4fe237bc3a0dce227a081fdd51009fef2d653?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;62
Raspberry Beret;215173;138;1;4;;https://p.scdn.co/mp3-preview/80cd007d427fcfd8c9a9139cfc4fd7b20bfead4c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;67
Rasputin;233520;40;1;1;;https://p.scdn.co/mp3-preview/5b640b7e962bb71af21ef5dd8415f91a058565ee?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Raven's Flight;320613;138;1;6;;https://p.scdn.co/mp3-preview/5d38698e36a8198775c19335bfa9310dd9c6b1d1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;49
Ray of Light;320693;121;1;3;;https://p.scdn.co/mp3-preview/d6c2108d2be7069c71bfe7af4e41124d83a1d097?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;60
Razamanaz;230533;17;1;1;;https://p.scdn.co/mp3-preview/ffdb5ecfdcb0f6fb38c48e0e4e5f9ef4d115640b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Rebellion (The Clans Are Marching) - Remastered Version;244760;40;1;11;;https://p.scdn.co/mp3-preview/8a6bf2ba4a47684903abf7d02872bca918d27fb8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Rebirth;317573;79;1;7;;https://p.scdn.co/mp3-preview/0033f0a0fa46cb6c59bc063ad0914c97aae02e82?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Reckless;185066;1;1;1;;https://p.scdn.co/mp3-preview/1fdd1b9eb5bb6b5e1207b0ee47aabdacfa8775b0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Redneck;220880;135;1;3;;https://p.scdn.co/mp3-preview/8ce998560aef27d2de091d1d5dff0223baa43665?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;63
Redneck Stomp;212840;121;1;1;;https://p.scdn.co/mp3-preview/2bf7d342c5a830edb5ec29602f5f60ced77ba900?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Refuse / Resist;199226;95;1;1;;https://p.scdn.co/mp3-preview/9438f2941827a9158ea3b290e996bc6108b4a19f?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;57
Rehab;243000;1;1;4;;https://p.scdn.co/mp3-preview/9022e4a3f175de733d3407a81f68d4952969c250?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;43
Replica;237360;93;1;4;;https://p.scdn.co/mp3-preview/716c66d737ca1c52dfa352ec47d15d825db4c063?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
Reptilia;219826;92;1;2;;https://p.scdn.co/mp3-preview/bdc4e613da5e1c29fce76de1acd8201d54f7cc9e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
Respect;147600;135;1;1;;https://p.scdn.co/mp3-preview/b0d0b4ec8963779239654542a0b33d25caf38156?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;74
Resurrection by Erection - Rerecorded Version;242807;17;1;8;;https://p.scdn.co/mp3-preview/9cf3fa3f6a00ee1175ceb46726c6c6ee9e539dc1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Return to Serenity;390800;79;1;10;;https://p.scdn.co/mp3-preview/281c626d443a575bbb70bd9c386848c4899933ae?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Revolution Is My Name;316493;79;1;5;;https://p.scdn.co/mp3-preview/3d03a8a31ea261fc546af58871062a7c075e432b?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;55
Revolution Is My Name - 2020 Terry Date Mix;316128;92;1;1;;https://p.scdn.co/mp3-preview/fbab42925583bc2fcffa3648cae3a01dc52db5a8?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;41
Rhiannon;252773;93;1;4;;https://p.scdn.co/mp3-preview/bbe6f2993487401609cb53dcfcd74ac2b17a472d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Ride on the Wild Side;246760;17;1;1;;https://p.scdn.co/mp3-preview/b980a99bb8f93e0dde706dbfdf962be99a50d4d2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Riding the Storm;387733;135;1;1;;https://p.scdn.co/mp3-preview/d44706598f105ed43f302f62818fb0dcf350e37a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Right Here Right Now;189293;149;1;5;;https://p.scdn.co/mp3-preview/94c3d13881187f7d762299a1d3942eb097c8f752?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;57
Rio - 2009 Remaster;337333;17;1;1;;https://p.scdn.co/mp3-preview/911346ddb91da91b73b26592c64aff6c3621996f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Riot;207586;40;1;6;;https://p.scdn.co/mp3-preview/f9aa2d8edbef04dbab10930dd0083e27c7d9be37?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;62
Riptide;204280;137;1;4;;https://p.scdn.co/mp3-preview/0dd45171d094ca8d374219054879662fe7982462?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;79
Rise of the Dragon Empire;276986;95;1;1;;https://p.scdn.co/mp3-preview/02d9de5ff52ac53ce619340896222db2b5336a99?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;50
Rising Fire;206426;9;1;1;;https://p.scdn.co/mp3-preview/4b2cb433f1053e11d165a94fefebb5ba6de7bf2f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;46
Ritual;268746;17;1;3;;https://p.scdn.co/mp3-preview/c49554d83d0b12d462e812057af3dee06e8a44b2?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;54
River Deep - Mountain High;244160;94;1;2;;https://p.scdn.co/mp3-preview/114924fe7afedd58716a06b75eb6f82a11672364?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;58
River Of Deceit;302693;79;1;3;;https://p.scdn.co/mp3-preview/700841f2af8160375a07e94e07658154e526faf7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;55
River Runs Red;114680;138;1;4;;https://p.scdn.co/mp3-preview/2d86548356ad18dff25919caad87567e784b38d8?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
Road to Nowhere;259106;40;1;9;;https://p.scdn.co/mp3-preview/d913ef1bdf1df8542d39e21b84a58399660f8b18?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;56
Roadhouse Blues;243826;121;1;1;;https://p.scdn.co/mp3-preview/a0e4d25d759b8433f99d99bbaf31e153e0b1914e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Rock and Roll - Remaster;220560;1;1;2;;https://p.scdn.co/mp3-preview/e7ea8a13f7caf6942c5447e9cd96aac2a076d85a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Rock Lobster;409400;79;1;4;;https://p.scdn.co/mp3-preview/9616f8f92c84ea9357283e87ede4fac2f24b130e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;59
Rock 'N' Roll Is King;225000;135;1;99;;https://p.scdn.co/mp3-preview/75ba47410f72104695e59ab1a53016559e224506?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;45
Rock N Roll Train;261506;92;1;1;;https://p.scdn.co/mp3-preview/eefd2f76a89e1c20452338a9e6f25dcbd1e8c601?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Rock or Bust;183053;1;1;1;;https://p.scdn.co/mp3-preview/1361ee0b093b665c44ce48ff0640487d81facdfd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;63
Rock the Casbah - Remastered;222426;92;1;4;;https://p.scdn.co/mp3-preview/f1ba79479aeb18064b3ddff270e54db4e95b718b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;73
Rock with You - Single Version;220626;138;1;2;;https://p.scdn.co/mp3-preview/6d950aa4c01473bee46de9c601f7c9c06d7576b3?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;75
Rock Your Body;243746;79;1;1;;https://p.scdn.co/mp3-preview/6fcbf80034a9998a69f6107f9d62f1847960a072?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;15
Rock Your Body;267266;40;1;6;;https://p.scdn.co/mp3-preview/8899cd63cef48d074876eed060e6582ffcc78a79?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;77
Rockin' in the Free World;281853;138;1;12;;https://p.scdn.co/mp3-preview/5ad604341184d3504e9b747ce90082219ae6f1d7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Roots Bloody Roots;212253;149;1;1;;https://p.scdn.co/mp3-preview/a3b7397847ad377bbf0614d33790a28cefc3ca2a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;61
Rosanna;331200;94;1;1;;https://p.scdn.co/mp3-preview/4fa6f146755af45f9784a87c6bed9e39982dd10e?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;72
Rotting In Vain;213000;137;1;2;;https://p.scdn.co/mp3-preview/2665d2d4f4368098071dc78a5e0941f4274fd282?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;49
Rum, Women, Victory;256279;93;1;1;;https://p.scdn.co/mp3-preview/cc8c6b8d2890b5faf6ae0fe099179da3da4f7c05?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
Run;222000;149;1;1;;https://p.scdn.co/mp3-preview/6d29379cdf9256bcf9161a873835a8baed3cbcba?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Run to Paradise;251586;17;1;1;;https://p.scdn.co/mp3-preview/4ddb298eff8dac2fb00afe0b3b1b84a88c965e24?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;64
Run to the Hills - 1998 Remaster;233613;1;1;8;;https://p.scdn.co/mp3-preview/e3a4f1ac537f7126e24f30c3ae1e40fbb5498501?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;35
Runaway Train;265866;138;1;3;;https://p.scdn.co/mp3-preview/7ff6d58eb9792c6877a57a82bcf6611614d8092f?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;70
Runnin' Wild;218040;94;1;2;;https://p.scdn.co/mp3-preview/95e436d800b5a01171e2d98faf0c1a8a1402a53b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;65
Runnin' with the Devil - 2015 Remaster;214960;121;1;1;;https://p.scdn.co/mp3-preview/b6f86b1a6d65c1fcbf89b6526925aff6ae4b170a?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;71
Rx (Medicate);233173;121;1;2;;https://p.scdn.co/mp3-preview/9f469bdf015e441ab0679c92a98d80313585e4d4?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;71
Sacrificial Suicide;172026;121;1;2;;https://p.scdn.co/mp3-preview/3315690cd8bf5a08b84efc15e6178b08c6f306c9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;43
Sadistic Magician;129386;1;1;10;;https://p.scdn.co/mp3-preview/8638fc36956537a64d9215720cca3890abef01c1?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;50
Sail;244493;1;1;11;;https://p.scdn.co/mp3-preview/37d0aff803d255647ceecaea0d0debb49d04d15b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Sailing;277960;17;1;10;;https://p.scdn.co/mp3-preview/c439e993211cf5bc0c7da7b1b9821528ebce79cd?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
Saltwater;247306;1;1;2;;https://p.scdn.co/mp3-preview/aa54eca55783486c56f9bd44a6cd566a60ce9f48?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;29
Same Love - feat. Mary Lambert;318525;40;1;5;;https://p.scdn.co/mp3-preview/01be36372701737beaf638b8af25b03694ca5c5d?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Sanctuary;284549;22;1;1;;https://p.scdn.co/mp3-preview/9e4e13e8dd6cc2503529741cf729a58b25ffe41c?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;39
Save Me;214040;121;1;8;;https://p.scdn.co/mp3-preview/b4d20eec8c315bdbdca7c71c0864c8e1c7db76a7?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;48
Save Me;276560;135;1;1;;https://p.scdn.co/mp3-preview/67440bca4e44e7206d140ee18f0551b150e987fa?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
Save Tonight;236040;93;1;1;;https://p.scdn.co/mp3-preview/51e465f29b643ca46c80019e3f394c39ed948b6b?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Save Tonight;239226;93;1;1;;https://p.scdn.co/mp3-preview/9659b96f80262985ff8663c46697b4c3d646daba?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;66
Save Yourself;253573;9;1;10;;https://p.scdn.co/mp3-preview/099308e3e199e7b379303aad0308b01aa4326072?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;49
Save Yourself;253293;40;1;6;;https://p.scdn.co/mp3-preview/fe8385dfdfb83ae8cba2646869dd12c41d8c9ee2?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;52
Scar Tissue;215906;17;1;3;;https://p.scdn.co/mp3-preview/8602533a3ae6da937635c5fd8ae270d53ad291dc?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;78
Schism;403533;137;1;5;;https://p.scdn.co/mp3-preview/8138175d74e253e699e4d2d3db6b25f5e823ad07?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;69
School Love;196306;22;1;1;;https://p.scdn.co/mp3-preview/869b2f88f88b3d30569cadb4ac88491d7a60af44?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;42
School's Out;210106;1;1;1;;https://p.scdn.co/mp3-preview/f399de2969ba2f0568fd1ec6aa8accdea1c311a9?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;68
Scooby Snacks;184000;121;1;4;;https://p.scdn.co/mp3-preview/f2954ddd43c127095414afa2aba00e52046453a5?cid=9950ac751e34487dbbe027c4fd7f8e99;TRUE;57
Scream;295560;40;1;1;;https://p.scdn.co/mp3-preview/da97104b315998fb8ca939823ed9e7fb779b28d0?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;38
Screaming in the Night;397773;22;1;3;;https://p.scdn.co/mp3-preview/78ff62ded42be5c63a816321d4d17fccb4c47fc1?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;53
Scum;158200;135;1;4;;https://p.scdn.co/mp3-preview/09362a11deabe572705d9b3f7a444f0ae24986e5?cid=9950ac751e34487dbbe027c4fd7f8e99;FALSE;41
